Time,I,Q
12-40-29.941,6831,12921
12-40-30.000,6880,12902
12-40-30.063,6887,12918
12-40-30.125,6818,12947
12-40-30.188,6803,12968
12-40-30.246,6779,13014
12-40-30.313,6782,13020
12-40-30.375,6800,13022
12-40-30.441,6817,13002
12-40-30.527,6825,13003
12-40-30.559,6775,13019
12-40-30.625,6813,12995
12-40-30.813,6797,12995
12-40-30.871,6800,12992
12-40-30.934,6837,12971
12-40-30.996,6878,12943
12-40-31.055,6841,12978
12-40-31.121,6853,12957
12-40-31.184,6850,12970
12-40-31.242,6820,13013
12-40-31.309,6819,12986
12-40-31.367,6808,12951
12-40-31.379,6789,12936
12-40-31.527,6808,12926
12-40-31.559,6781,12930
12-40-31.621,6793,12938
12-40-31.684,6822,12926
12-40-31.742,6825,12925
12-40-31.809,6807,12938
12-40-31.871,6802,12944
12-40-31.934,6821,12926
12-40-31.996,6868,12907
12-40-32.168,6888,12909
12-40-32.199,6836,12976
12-40-32.246,6788,13000
12-40-32.309,6805,13010
12-40-32.367,6813,13006
12-40-32.434,6808,13003
12-40-32.523,6822,12991
12-40-32.555,6809,12995
12-40-32.617,6834,12967
12-40-32.680,6864,12957
12-40-32.742,6860,12950
12-40-32.809,6870,12943
12-40-32.867,6875,12932
12-40-32.934,6900,12925
12-40-32.992,6919,12906
12-40-33.055,6895,12916
12-40-33.117,6888,12945
12-40-33.184,6840,12957
12-40-33.242,6807,12957
12-40-33.305,6845,12924
12-40-33.367,6810,12928
12-40-33.430,6816,12927
12-40-35.023,6769,12952
12-40-35.031,6715,12974
12-40-35.055,6790,12950
12-40-35.168,6762,13042
12-40-35.176,6751,13037
12-40-35.199,6810,12992
12-40-35.230,6884,12916
12-40-35.246,6885,12922
12-40-35.309,6847,12916
12-40-35.367,6835,12906
12-40-35.375,6863,12908
12-40-35.523,6829,12936
12-40-35.555,6791,12962
12-40-35.621,6825,12940
12-40-35.680,6831,12928
12-40-35.742,6865,12913
12-40-35.809,6915,12877
12-40-35.867,6929,12866
12-40-35.934,6887,12895
12-40-35.992,6861,12943
12-40-36.055,6848,12966
12-40-36.121,6860,12966
12-40-36.180,6873,12955
12-40-36.238,6877,12940
12-40-36.305,6902,12936
12-40-36.367,6908,12923
12-40-36.430,6886,12927
12-40-36.523,6878,12939
12-40-36.551,6905,12921
12-40-36.617,6921,12900
12-40-36.680,6935,12889
12-40-36.738,6972,12880
12-40-36.801,6993,12867
12-40-36.863,6975,12897
12-40-36.930,6921,12920
12-40-36.992,6866,12946
12-40-37.051,6851,12919
12-40-37.113,6897,12894
12-40-37.176,6866,12915
12-40-37.238,6832,12911
12-40-37.301,6862,12886
12-40-37.359,6840,12893
12-40-37.520,6768,12956
12-40-37.547,6785,12946
12-40-37.613,6792,12945
12-40-37.676,6793,12938
12-40-37.734,6788,12939
12-40-37.801,6796,12936
12-40-37.863,6802,12929
12-40-37.926,6800,12928
12-40-37.988,6786,12935
12-40-38.047,6798,12940
12-40-38.113,6840,12919
12-40-38.172,6837,12927
12-40-38.230,6828,12937
12-40-38.297,6799,12972
12-40-38.359,6797,12981
12-40-38.426,6820,12973
12-40-38.516,6823,12975
12-40-38.547,6770,12993
12-40-38.609,6802,12988
12-40-38.672,6826,12967
12-40-38.734,6833,12956
12-40-38.797,6829,12958
12-40-38.875,6831,12953
12-40-38.922,6858,12931
12-40-38.984,6854,12953
12-40-39.043,6839,12951
12-40-39.109,6818,12963
12-40-39.168,6743,13016
12-40-39.230,6766,12981
12-40-39.297,6801,12949
12-40-39.355,6817,12928
12-40-39.367,6819,12923
12-40-39.512,6803,12930
12-40-39.543,6794,12938
12-40-39.609,6779,12951
12-40-39.668,6783,12956
12-40-39.730,6795,12944
12-40-39.793,6785,12945
12-40-39.855,6783,12939
12-40-39.914,6795,12936
12-40-39.980,6816,12930
12-40-40.039,6833,12924
12-40-40.105,6848,12921
12-40-40.168,6834,12923
12-40-40.227,6805,12954
12-40-40.293,6785,12971
12-40-40.352,6774,12984
12-40-40.414,6817,12968
12-40-40.539,6865,12938
12-40-40.605,6833,12950
12-40-40.664,6852,12946
12-40-40.727,6890,12920
12-40-40.793,6905,12909
12-40-40.852,6896,12904
12-40-40.914,6901,12905
12-40-40.977,6915,12889
12-40-41.039,6931,12886
12-40-41.102,6887,12925
12-40-41.164,6873,12925
12-40-41.223,6855,12932
12-40-41.289,6868,12951
12-40-41.352,6774,12988
12-40-41.363,6742,12970
12-40-41.543,6725,12969
12-40-41.711,6702,12990
12-40-41.730,6785,12926
12-40-41.793,6814,12914
12-40-41.855,6818,12914
12-40-41.914,6785,12935
12-40-41.980,6769,12940
12-40-42.039,6806,12930
12-40-42.105,6847,12901
12-40-42.168,6823,12909
12-40-42.227,6801,12935
12-40-42.293,6814,12939
12-40-42.352,6830,12936
12-40-42.414,6826,12951
12-40-42.508,6830,12967
12-40-42.539,6831,12967
12-40-42.605,6855,12962
12-40-42.664,6872,12945
12-40-42.727,6930,12919
12-40-42.793,6914,12930
12-40-42.852,6909,12922
12-40-42.914,6907,12920
12-40-42.977,6918,12918
12-40-43.039,6928,12914
12-40-43.105,6934,12898
12-40-43.164,6935,12919
12-40-43.227,6885,12941
12-40-43.289,6889,12932
12-40-43.352,6869,12977
12-40-43.520,6813,12958
12-40-43.535,6825,12934
12-40-43.602,6792,12952
12-40-43.664,6750,12949
12-40-43.723,6751,12960
12-40-43.789,6755,12953
12-40-43.848,6744,12960
12-40-43.910,6746,12960
12-40-43.977,6792,12924
12-40-44.039,6860,12895
12-40-44.102,6817,12939
12-40-44.164,6788,12960
12-40-44.227,6795,12978
12-40-44.289,6818,12981
12-40-44.445,6825,12983
12-40-44.508,6853,12973
12-40-44.539,6881,12955
12-40-44.602,6872,12957
12-40-44.664,6926,12926
12-40-44.723,6911,12929
12-40-44.789,6917,12919
12-40-44.848,6912,12921
12-40-44.910,6921,12919
12-40-44.973,6932,12910
12-40-45.031,6920,12916
12-40-45.098,6923,12907
12-40-45.160,6866,12937
12-40-45.223,6876,12949
12-40-45.285,6857,12962
12-40-45.348,6803,13002
12-40-45.520,6663,12990
12-40-45.535,6674,12983
12-40-45.602,6673,12994
12-40-45.660,6688,12988
12-40-45.719,6674,12995
12-40-45.785,6684,12992
12-40-45.848,6705,12983
12-40-45.910,6725,12958
12-40-45.977,6746,12944
12-40-46.035,6740,12941
12-40-46.102,6777,12931
12-40-46.164,6780,12958
12-40-46.227,6776,12970
12-40-46.289,6773,12990
12-40-46.352,6814,12983
12-40-46.410,6806,13002
12-40-46.504,6868,12998
12-40-46.535,6901,12945
12-40-46.602,6884,12950
12-40-46.664,6975,12883
12-40-46.723,7014,12862
12-40-46.785,6988,12868
12-40-46.848,6997,12851
12-40-46.910,6991,12856
12-40-46.973,7000,12855
12-40-47.031,7009,12842
12-40-47.098,6930,12901
12-40-47.160,6944,12888
12-40-47.223,6903,12924
12-40-47.285,6893,12932
12-40-47.348,6801,12996
12-40-47.504,6706,12972
12-40-47.535,6724,12984
12-40-47.602,6708,12983
12-40-47.660,6650,12999
12-40-47.719,6675,12996
12-40-47.785,6670,13003
12-40-47.848,6711,12982
12-40-47.910,6743,12962
12-40-47.973,6778,12942
12-40-48.035,6803,12922
12-40-48.098,6866,12904
12-40-48.160,6816,12972
12-40-48.219,6766,13011
12-40-48.281,6712,13043
12-40-48.344,6736,13039
12-40-48.406,6740,13043
12-40-48.566,6790,13025
12-40-48.598,6814,12985
12-40-48.660,6836,12975
12-40-48.719,6821,12983
12-40-48.785,6825,12971
12-40-48.844,6826,12968
12-40-48.906,6842,12961
12-40-48.973,6876,12937
12-40-49.031,6869,12935
12-40-49.098,6892,12924
12-40-49.156,6844,12963
12-40-49.219,6875,12930
12-40-49.281,6694,13000
12-40-49.344,6734,13004
12-40-51.000,6765,12988
12-40-51.016,6717,12998
12-40-51.031,6720,12970
12-40-51.063,6761,12971
12-40-51.141,6775,12968
12-40-51.156,6773,12968
12-40-51.160,6803,12968
12-40-51.188,6746,13025
12-40-51.219,6769,12987
12-40-51.281,6794,12993
12-40-51.344,6808,12976
12-40-51.500,6781,13012
12-40-51.531,6796,12986
12-40-51.598,6819,12989
12-40-51.656,6863,12932
12-40-51.719,6861,12931
12-40-51.785,6811,12951
12-40-51.844,6779,12959
12-40-51.902,6751,12984
12-40-51.969,6771,12983
12-40-52.027,6793,12972
12-40-52.094,6790,12973
12-40-52.156,6784,12976
12-40-52.215,6778,12975
12-40-52.281,6762,12977
12-40-52.340,6776,12954
12-40-52.398,6794,12951
12-40-52.652,6791,12954
