Time,I,Q
10-43-15.816,3175,14175
10-43-15.879,3206,14162
10-43-15.941,3232,14152
10-43-16.004,3255,14145
10-43-16.063,3270,14144
10-43-16.129,3261,14146
10-43-16.191,3259,14147
10-43-16.254,3255,14148
10-43-16.316,3245,14149
10-43-16.375,3246,14146
10-43-16.441,3243,14150
10-43-16.504,3237,14155
10-43-16.566,3222,14162
10-43-16.629,3206,14172
10-43-16.785,3186,14181
10-43-16.816,3176,14182
10-43-16.875,3194,14181
10-43-16.941,3178,14190
10-43-17.000,3149,14206
10-43-17.063,3130,14215
10-43-17.129,3133,14211
10-43-17.188,3142,14209
10-43-17.246,3152,14204
10-43-17.313,3166,14197
10-43-17.375,3169,14200
10-43-17.438,3148,14209
10-43-17.496,3134,14212
10-43-17.559,3139,14202
10-43-17.621,3159,14194
10-43-17.684,3174,14178
10-43-17.793,3174,14167
10-43-17.809,3180,14166
10-43-17.883,3194,14163
10-43-18.078,3203,14157
10-43-18.137,3280,14139
10-43-18.184,3275,14142
10-43-18.262,3269,14148
10-43-18.320,3265,14151
10-43-18.383,3254,14156
10-43-18.449,3249,14160
10-43-18.508,3242,14162
10-43-18.566,3234,14167
10-43-18.633,3215,14173
10-43-18.793,3190,14179
10-43-18.820,3177,14179
10-43-18.883,3166,14185
10-43-18.949,3145,14190
10-43-19.008,3166,14191
10-43-19.070,3171,14196
10-43-19.133,3187,14194
10-43-19.195,3180,14198
10-43-19.258,3174,14200
10-43-19.320,3172,14204
10-43-19.379,3177,14199
10-43-19.441,3189,14196
10-43-19.504,3187,14194
10-43-19.566,3174,14196
10-43-19.629,3164,14189
10-43-19.691,3164,14178
10-43-19.816,3161,14173
10-43-19.879,3201,14165
10-43-19.941,3208,14162
10-43-20.004,3232,14164
10-43-20.063,3262,14153
10-43-20.129,3266,14146
10-43-20.191,3264,14147
10-43-20.254,3252,14138
10-43-20.316,3244,14148
10-43-20.375,3253,14152
10-43-20.441,3246,14150
10-43-20.500,3256,14148
10-43-20.563,3250,14155
10-43-20.625,3215,14169
10-43-20.801,3193,14178
10-43-20.816,3175,14175
10-43-20.875,3180,14171
10-43-20.941,3182,14181
10-43-21.000,3156,14204
10-43-21.063,3132,14221
10-43-21.129,3120,14223
10-43-21.188,3135,14222
10-43-21.254,3146,14219
10-43-21.313,3165,14212
10-43-21.375,3177,14204
10-43-21.441,3174,14203
10-43-21.504,3162,14208
10-43-21.566,3165,14199
10-43-21.629,3186,14182
10-43-21.691,3194,14167
10-43-21.785,3193,14161
10-43-21.816,3193,14161
10-43-21.875,3223,14153
10-43-21.941,3252,14145
10-43-22.000,3273,14146
10-43-22.063,3296,14144
10-43-22.125,3302,14138
10-43-22.188,3285,14140
10-43-22.254,3278,14143
10-43-22.313,3265,14145
10-43-22.375,3260,14144
10-43-22.438,3265,14142
10-43-22.496,3250,14157
10-43-22.559,3212,14174
10-43-22.621,3198,14175
10-43-22.625,3181,14182
10-43-24.281,3182,14183
10-43-24.297,3190,14186
10-43-24.313,3157,14202
10-43-24.328,3183,14199
10-43-24.426,3181,14186
10-43-24.441,3201,14174
10-43-24.457,3271,14137
10-43-24.473,3274,14140
10-43-24.500,3252,14160
10-43-24.563,3229,14169
10-43-24.625,3211,14175
10-43-24.633,3203,14173
10-43-24.781,3202,14171
10-43-24.895,3190,14167
10-43-24.898,3192,14165
10-43-24.938,3199,14170
10-43-25.000,3199,14189
10-43-25.059,3206,14191
10-43-25.125,3201,14192
10-43-25.184,3201,14189
10-43-25.246,3194,14190
10-43-25.313,3203,14184
10-43-25.371,3209,14182
10-43-25.438,3207,14186
10-43-25.496,3199,14186
10-43-25.559,3185,14193
10-43-25.621,3194,14189
10-43-25.680,3218,14171
10-43-25.793,3218,14154
10-43-25.809,3208,14152
10-43-25.867,3217,14150
10-43-25.934,3243,14143
10-43-25.992,3259,14145
10-43-26.055,3268,14144
10-43-26.117,3277,14146
10-43-26.176,3279,14147
10-43-26.258,3273,14147
10-43-26.320,3268,14148
10-43-26.367,3262,14149
10-43-26.445,3261,14147
10-43-26.504,3253,14147
10-43-26.551,3237,14164
10-43-26.633,3208,14174
10-43-26.637,3198,14179
10-43-26.789,3177,14183
10-43-26.805,3191,14182
10-43-26.863,3193,14183
10-43-26.930,3165,14192
10-43-26.992,3148,14210
10-43-27.066,3144,14215
10-43-27.117,3145,14212
10-43-27.191,3170,14204
10-43-27.258,3187,14193
10-43-27.320,3219,14185
10-43-27.379,3220,14186
10-43-27.441,3202,14190
10-43-27.504,3189,14191
10-43-27.566,3198,14179
10-43-27.629,3211,14172
10-43-27.688,3216,14161
10-43-27.785,3211,14150
10-43-27.816,3212,14153
10-43-27.875,3233,14147
10-43-27.938,3241,14142
10-43-28.000,3243,14142
10-43-28.063,3259,14141
10-43-28.129,3261,14141
10-43-28.191,3246,14147
10-43-28.254,3227,14157
10-43-28.316,3210,14162
10-43-28.375,3214,14158
10-43-28.441,3228,14162
10-43-28.500,3246,14156
10-43-28.563,3260,14151
10-43-28.625,3257,14154
10-43-28.781,3223,14162
10-43-28.973,3204,14164
10-43-29.000,3188,14179
10-43-29.059,3173,14187
10-43-29.121,3147,14206
10-43-29.184,3128,14213
10-43-29.246,3135,14212
10-43-29.313,3147,14210
10-43-29.371,3175,14198
10-43-29.434,3181,14195
10-43-29.496,3178,14203
10-43-29.559,3156,14210
10-43-29.621,3150,14208
10-43-29.680,3159,14201
10-43-29.809,3177,14188
10-43-29.871,3181,14179
10-43-29.934,3198,14169
10-43-29.996,3202,14162
10-43-30.059,3200,14161
10-43-30.121,3200,14163
10-43-30.184,3205,14159
10-43-30.293,3207,14160
10-43-30.313,3200,14166
10-43-30.375,3201,14170
10-43-30.438,3210,14168
10-43-30.500,3233,14164
10-43-30.563,3234,14162
10-43-30.629,3241,14148
10-43-30.785,3254,14158
10-43-30.813,3263,14152
10-43-30.875,3267,14148
10-43-30.941,3272,14147
10-43-31.000,3249,14155
10-43-31.063,3218,14162
10-43-31.129,3201,14165
10-43-31.191,3182,14171
10-43-31.238,3191,14172
10-43-31.301,3189,14178
10-43-31.375,3173,14195
10-43-31.441,3145,14210
10-43-31.488,3130,14216
10-43-31.566,3131,14215
10-43-31.617,3146,14209
10-43-31.688,3170,14203
10-43-31.785,3182,14199
10-43-31.813,3165,14201
10-43-31.875,3166,14194
10-43-31.938,3178,14187
10-43-31.988,3193,14171
10-43-32.051,3201,14160
10-43-32.129,3212,14157
10-43-32.188,3234,14146
10-43-32.254,3258,14135
10-43-32.316,3268,14133
10-43-32.375,3270,14133
10-43-32.441,3273,14131
10-43-32.500,3266,14137
10-43-32.559,3248,14146
10-43-32.625,3233,14150
10-43-32.633,3239,14151
10-43-32.813,3251,14148
10-43-32.871,3251,14146
10-43-32.938,3241,14154
10-43-32.996,3230,14158
10-43-33.059,3221,14162
10-43-33.121,3207,14164
10-43-33.184,3191,14171
10-43-33.246,3189,14171
10-43-33.309,3194,14183
10-43-33.367,3184,14186
10-43-33.434,3167,14200
10-43-33.496,3166,14205
10-43-33.559,3172,14202
10-43-33.621,3182,14195
10-43-33.680,3200,14186
10-43-33.777,3208,14181
10-43-33.809,3209,14183
10-43-33.867,3206,14179
10-43-33.934,3209,14165
10-43-33.992,3206,14155
10-43-34.055,3208,14148
10-43-34.121,3232,14145
10-43-34.180,3240,14140
10-43-34.238,3246,14145
10-43-34.320,3268,14142
10-43-34.367,3288,14133
10-43-34.430,3291,14127
10-43-34.488,3289,14124
10-43-34.551,3277,14130
10-43-34.617,3265,14132
10-43-34.789,3259,14139
10-43-34.801,3255,14144
10-43-34.863,3243,14154
10-43-34.930,3238,14161
10-43-34.988,3231,14160
10-43-35.051,3220,14162
10-43-35.113,3213,14155
10-43-35.176,3216,14156
10-43-35.238,3197,14168
10-43-35.301,3179,14171
10-43-35.363,3202,14177
10-43-35.426,3193,14191
10-43-35.488,3182,14197
10-43-35.547,3170,14204
10-43-35.613,3170,14202
10-43-35.688,3181,14196
10-43-35.785,3197,14190
10-43-35.801,3201,14183
10-43-35.875,3207,14180
10-43-35.938,3213,14173
10-43-36.000,3213,14162
10-43-36.063,3212,14156
10-43-36.125,3210,14152
10-43-36.184,3233,14140
10-43-36.246,3252,14135
10-43-36.313,3264,14131
10-43-36.371,3280,14131
10-43-36.438,3289,14125
10-43-36.496,3269,14129
10-43-36.559,3249,14136
10-43-36.621,3246,14139
10-43-36.625,3245,14139
10-43-36.777,3252,14135
10-43-36.809,3260,14133
10-43-36.871,3274,14133
10-43-36.934,3273,14135
10-43-36.996,3247,14143
10-43-37.160,3221,14160
10-43-37.184,3192,14171
10-43-37.242,3188,14172
10-43-37.305,3188,14177
10-43-37.367,3171,14195
10-43-37.434,3144,14218
10-43-37.496,3129,14219
10-43-37.555,3140,14208
10-43-37.621,3162,14204
10-43-37.680,3188,14198
10-43-37.809,3193,14194
10-43-37.871,3198,14197
10-43-37.934,3196,14194
10-43-37.996,3204,14186
10-43-38.055,3210,14177
